Size  Insertion  Quick
4902    78000    0    
4903    62000    16000    
4904    63000    0    
4905    63000    0    
4906    78000    0    
4907    63000    0    
4908    63000    0    
4909    78000    0    
4910    62000    0    
4911    62000    0    
4912    62000    16000    
4913    62000    0    
4914    63000    0    
4915    63000    0    
4916    63000    15000    
4917    62000    0    
4918    62000    0    
4919    62000    16000    
4920    62000    0    
4921    78000    0    
4922    63000    16000    
4923    63000    0    
4924    62000    0    
4925    78000    0    
4926    62000    16000    
4927    62000    16000    
4928    63000    0    
4929    63000    0    
4930    63000    0    
4931    62000    0    
4932    62000    0    
4933    63000    0    
4934    62000    16000    
4935    63000    0    
4936    63000    0    
4937    62000    0    
4938    62000    0    
4939    63000    0    
4940    79000    0    
4941    62000    0    
4942    62000    16000    
4943    62000    0    
4944    63000    0    
4945    63000    0    
4946    78000    0    
4947    63000    15000    
4948    62000    0    
4949    62000    0    
4950    63000    0    
4951    79000    0    
4952    78000    0    
4953    78000    0    
4954    62000    0    
4955    63000    0    
4956    78000    0    
4957    62000    0    
4958    62000    0    
4959    62000    16000    
4960    62000    0    
4961    78000    0    
4962    63000    15000    
4963    78000    0    
4964    78000    0    
4965    62000    0    
4966    78000    0    
4967    63000    0    
4968    62000    0    
4969    78000    0    
4970    63000    0    
4971    63000    0    
4972    78000    0    
4973    62000    0    
4974    78000    0    
4975    63000    0    
4976    63000    0    
4977    62000    0    
4978    62000    16000    
4979    63000    0    
4980    78000    0    
4981    63000    0    
4982    63000    0    
4983    78000    0    
4984    78000    0    
4985    62000    0    
4986    63000    0    
4987    78000    0    
4988    78000    0    
4989    63000    0    
4990    62000    0    
4991    62000    0    
4992    63000    0    
4993    63000    15000    
4994    78000    0    
4995    78000    0    
4996    78000    0    
4997    62000    0    
4998    63000    0    
4999    63000    0    
5000    78000    0    
